text,likes,retweets,created_at,hashtag
"RT @jerryjamesstone: Smother your waffles with this delicious syrup!

Full #recipe + Ingredients: https://t.co/rSwdWmk2xN

#vegetarian #coo…",0,2,2021-02-15 16:42:48,#vegetarian
"Mmm pesto. So smooth, do cheesy, so.... red? Have you eve tried red pesto? If not then you NEED to check out this d… https://t.co/RLDrhsfkvr",2,1,2021-02-15 16:41:00,#vegetarian
"RT @AzlinBloor: #Sponsored Rich, aromatic, and healthy, this spiced chickpea curry is served on a bed of warm basmati rice. It's an easy re…",0,2,2021-02-15 16:37:54,#vegetarian
"RT @RowdyGirlRanch: Which vegan myth did you dispel first when you stopped eating animals and their secretions?
Please vote &amp; comment!
#Veg…",0,14,2021-02-15 16:33:59,#vegetarian
"Whether you're a #vegetarian or on #keto, looking for something light or in need of an indulgence, we've got a burr… https://t.co/RopheiNkHX",0,0,2021-02-15 16:31:03,#vegetarian
"RT @MomsWhoSave: #Vegetarian Mediterranean Bowl (plus a #Vegan Option)
*with pesto, zucchini, and chick peas

👉 https://t.co/rqJb4lvuRX

#r…",0,10,2021-02-15 16:30:38,#vegetarian
It’s Monday which means we’ve got specials! #meatlessmonday #mushroomfajitamelt #vegetarian #chickenwings… https://t.co/cin68KLUFu,0,0,2021-02-15 16:30:28,#vegetarian
"This bark is great for a tasty #dessert or a #breakfast alternative that balances high-quality #protein, dietary… https://t.co/ZFw811EwJK",0,0,2021-02-15 16:27:52,#vegetarian
"RT @vmjtradex: Our Moringa Farm.
#moringa #moringapowder #moringaleaf #moringaoleifera #drumsticks #dryleaves #organic #vegan #vegetarian #…",0,1,2021-02-15 16:27:48,#vegetarian
"RT @beyond_animal: The owner of the Hungry Jack's burger chain, Jack Cowin, said #plantbased is the future! He believes the sale of #vegeta…",0,3,2021-02-15 16:20:12,#vegetarian
"Smother your waffles with this delicious syrup!

Full #recipe + Ingredients: https://t.co/rSwdWmk2xN

#vegetarian… https://t.co/KkuppM8qqC",6,2,2021-02-15 16:19:00,#vegetarian
"Ofra's kitchen is open for Family Day from 1:00-8:30. 1088 Denman St. #bestfalafelintown ""#Vegan #Vegetarian… https://t.co/zVBapgV9lS",0,0,2021-02-15 16:17:59,#vegetarian
"RT @BCDlane: GET our ""MEAT-LESS MONDAY"" #Vegetarian Fire-Roasted PORTOBELLO🍄MUSHROOM🥗SALAD with Local🍅Tomato + BIG Croutons at @BigCityDine…",0,3,2021-02-15 16:11:24,#vegetarian
"Our 𝐌𝐀𝐏𝐋𝐄 𝐖𝐀𝐋𝐍𝐔𝐓 𝐒𝐏𝐈𝐍𝐀𝐂𝐇 𝐒𝐀𝐋𝐀𝐃 feature is full of flavor! Enjoy a blend of spinach, red cabbage, mandarin oranges,… https://t.co/OYOTqVfiOA",3,0,2021-02-15 16:10:38,#vegetarian
RT @valerie2350: Dutch Oven Minestrone Soup Recipe https://t.co/RqHiVyC3rq #vegetarian #vegan https://t.co/lncLrCV7dZ,0,1,2021-02-15 16:06:47,#vegetarian
"This Monday, lettuce choose health over junk. We’ll help you beet all odds with great #VeggieMonday deals.  VALID O… https://t.co/jPPszlUPh7",0,0,2021-02-15 16:03:18,#vegetarian
"Hearty Vegetable Ragout Winter #Recipe!

https://t.co/mbyxgKJzD8

#nofuss
#recipes
#foodblog 
#recipesharing… https://t.co/sKpDOGS9jc",0,0,2021-02-15 16:00:01,#vegetarian
When your child wants to become vegetarian: https://t.co/AiglPDakjP #vegetarian #vegan #parenting,0,0,2021-02-15 15:57:49,#vegetarian
"Easy paneer rcp.. 
#foodies #cookingathome #vegetarian https://t.co/QK1XQrANVO",1,0,2021-02-15 15:56:32,#vegetarian
Dutch Oven Minestrone Soup Recipe https://t.co/RqHiVyC3rq #vegetarian #vegan https://t.co/lncLrCV7dZ,1,1,2021-02-15 15:56:00,#vegetarian
"Mushroom Bolognese. Recipe here: https://t.co/PPYMi3GKN7
#MeatFreeMonday #vegetarian #pasta #RecipeOfTheDay… https://t.co/iuQb7E08Lw",0,0,2021-02-15 15:54:58,#vegetarian
Superconscious Breakthrough | Nithyananda Satsang | 15 February 2021 https://t.co/WcmJqsfLAu via @YouTube #Vegetarian #Hinduism #Ahimsa,5,3,2021-02-15 15:53:33,#vegetarian
"Rich, aromatic, and healthy, this spiced chickpea curry is served on a bed of warm basmati rice. It's an easy recip… https://t.co/VYrDWLJt7w",0,0,2021-02-15 15:52:57,#vegetarian
100% plant based ⁦#traderjoes protein patty but you’d think it’s not #plantbased #vegetarian https://t.co/wLSrIXcCzD,1,0,2021-02-15 15:49:38,#vegetarian
"@tageblatt_lu ""If we reduced global #meat #consumption by 50% and replaced these calories through a #vegetarian die… https://t.co/kxRsU44WSF",1,0,2021-02-15 15:48:03,#vegetarian
"Even though there are plant-based sources for these nutrients, they won't compensate for sources like eggs and seaf… https://t.co/tWZX0zIO7D",1,0,2021-02-15 15:42:59,#vegetarian
Here's a tasty #vegetarian casserole to work into your #breakfast routine.  https://t.co/6h9O7Yn2p0 https://t.co/7LqvbAyOwc,0,0,2021-02-15 15:38:53,#vegetarian
"https://t.co/zjvrFPgysd Ketogenic Diet, Ketogenic #Cookbooks #Vegan &amp; #Vegetarian Cooking https://t.co/pAOQlLUFee",0,0,2021-02-15 15:37:08,#vegetarian
#affordable #vegetarian #vegan ideas #quorn Katsu curry #tofu stew with steamed broccoli https://t.co/KQ5RTlxZZQ,0,0,2021-02-15 15:33:38,#vegetarian
Make #MeatlessMonday easy and delicious with this Shakshukah recipe! https://t.co/8A8u9UqwNe #familydinner… https://t.co/BPFcjnVN7b,0,0,2021-02-15 15:29:39,#vegetarian
"RT @RowdyGirlRanch: Which vegan myth did you dispel first when you stopped eating animals and their secretions?
Please vote &amp; comment!
#Veg…",0,14,2021-02-15 15:23:48,#vegetarian
"RT @RowdyGirlRanch: Which vegan myth did you dispel first when you stopped eating animals and their secretions?
Please vote &amp; comment!
#Veg…",0,14,2021-02-15 15:14:32,#vegetarian
"RT @VegAvenger: ""We’re all brainwashed from the moment we’re born that all the cows are happy and the pigs are happy and everybody’s so hap…",0,8,2021-02-15 15:09:47,#vegetarian
"Millet Pulao with cilantro mint raita !
#millet #indianfood #vegetarian #veganfood #vegan #glutenfree #dairyfree… https://t.co/vkUU2KuuzW",0,0,2021-02-15 15:09:05,#vegetarian
"RT @mcrstreetfood: Fakeway 
https://t.co/TynaqN1S1t
🔥
🔥
🔥 
#rubs #sauces #hot #chef #cheflife #manchester #new #business #free #recipes #ts…",0,1,2021-02-15 15:04:44,#vegetarian
"Fakeway 
https://t.co/TynaqN1S1t
🔥
🔥
🔥 
#rubs #sauces #hot #chef #cheflife #manchester #new #business #free… https://t.co/7PwuHvd5H1",2,1,2021-02-15 15:04:26,#vegetarian
RT @TheMasterVegan: 5 New Vegan Nut Cheese Recipes - https://t.co/pEY5jTS98Q  - #vegan #health #HealthyLiving  #crueltyfree #vegetarian  #f…,0,2,2021-02-15 15:02:26,#vegetarian
"Here are some of the best ways of getting the right amount of protein, vitamins and nutrients from your whole food… https://t.co/iPRiOEjww6",0,0,2021-02-15 15:02:03,#vegetarian
Watch mi #mum cook up sumthin 🌱 Subscribe for more #VVIDALYFE Eazy Peazy vegan🌱Got a question or comment..Leave it… https://t.co/42wVfzoAhP,1,0,2021-02-15 15:00:50,#vegetarian
Here is what I am snacking on during our #SnowDay!: https://t.co/1AQlEm4NGD #ad #vegetarian #february #texassnow… https://t.co/mwDcywtc7e,0,0,2021-02-15 14:59:31,#vegetarian
"Fortify yourself for the week ahead with Sweet &amp; Spicy Carrot Soup, Orange Balsamic Tofu, Butternut Squash Ravioli… https://t.co/6NzYTUSvDv",0,0,2021-02-15 14:59:04,#vegetarian
"RT @Sostraveluk: We chose the #vegetarian #love 💗 feast from @KhaikhaiNcl, it came beautifully boxed with #rose 🌹 petals to sprinkle on the…",0,7,2021-02-15 14:55:32,#vegetarian
"RT @Sostraveluk: We chose the #vegetarian #love 💗 feast from @KhaikhaiNcl, it came beautifully boxed with #rose 🌹 petals to sprinkle on the…",0,7,2021-02-15 14:54:46,#vegetarian
"RT @Sostraveluk: We chose the #vegetarian #love 💗 feast from @KhaikhaiNcl, it came beautifully boxed with #rose 🌹 petals to sprinkle on the…",0,7,2021-02-15 14:54:06,#vegetarian
"RT @JuiceOnlyJuice: Take good #care of yourself! Especially during these times! Use our #juicerecipes to increase #bodyresistance 

#juice…",0,1,2021-02-15 14:50:22,#vegetarian
RT @AveryYaleKamila: I'm psyched about this column! Love Maine's veg #history! via @PressHerald #vegetarian #vegan #Maine https://t.co/dAVb…,0,1,2021-02-15 14:48:20,#vegetarian
"RT @RowdyGirlRanch: Which vegan myth did you dispel first when you stopped eating animals and their secretions?
Please vote &amp; comment!
#Veg…",0,14,2021-02-15 14:46:20,#vegetarian
"RT @RowdyGirlRanch: Which vegan myth did you dispel first when you stopped eating animals and their secretions?
Please vote &amp; comment!
#Veg…",0,14,2021-02-15 14:41:51,#vegetarian
"RT @La_fonceur: Get Rs 50 off on EAT SO WHAT! THE POWER OF VEGETARIANISM
https://t.co/XtxxTbGmyr #plantbased #bestseller #healthy #vegan #v…",0,2,2021-02-15 14:40:27,#vegetarian
"RT @VegAvenger: ""We’re all brainwashed from the moment we’re born that all the cows are happy and the pigs are happy and everybody’s so hap…",0,8,2021-02-15 14:38:02,#vegetarian
RT @BreatheBostonMA: Yesterday we made Italian Water Cake for my yoga sisters.  Check out IG for the recipe.  So simple and easy! Http;//In…,0,1,2021-02-15 14:35:54,#vegetarian
RT @BreatheLawrence: Yesterday we made Italian Water Cake for my yoga sisters.  Check out IG for the recipe.  So simple and easy! Http;//In…,0,1,2021-02-15 14:35:34,#vegetarian
RT @250HealthyFoods: #Vitamin B12 levels could be a contributing factor to #cognitive (ability to think) function See https://t.co/MPXskYCo…,0,3,2021-02-15 14:35:24,#vegetarian
"RT @VegAvenger: ""We’re all brainwashed from the moment we’re born that all the cows are happy and the pigs are happy and everybody’s so hap…",0,8,2021-02-15 14:34:55,#vegetarian
Yesterday we made Italian Water Cake for my yoga sisters.  Check out IG for the recipe.  So simple and easy! Http;/… https://t.co/zA2S2N8wFR,0,1,2021-02-15 14:34:32,#vegetarian
Yesterday we made Italian Water Cake for my yoga sisters.  Check out IG for the recipe.  So simple and easy! Http;/… https://t.co/LMUvGADQfP,0,1,2021-02-15 14:33:29,#vegetarian
"Who said #vegetarian meals are boring? I got this platter on a #AirIndia flight, missed to click the brownie that a… https://t.co/nQqlWmHZ8L",4,0,2021-02-15 14:32:05,#vegetarian
"RT @VegAvenger: ""We’re all brainwashed from the moment we’re born that all the cows are happy and the pigs are happy and everybody’s so hap…",0,8,2021-02-15 14:31:46,#vegetarian
RT @TheMasterVegan: 5 New Vegan Nut Cheese Recipes - https://t.co/pEY5jTS98Q  - #vegan #health #HealthyLiving  #crueltyfree #vegetarian  #f…,0,2,2021-02-15 14:30:42,#vegetarian
"RT @digitalsreeni: If you’re on #Clubhouse you can find me at digitalsreeni

I like to educate people and learn more on these topics..
#sci…",0,2,2021-02-15 14:30:06,#vegetarian
"If you’re on #Clubhouse you can find me at digitalsreeni

I like to educate people and learn more on these topics..… https://t.co/3jV76L0LFX",5,2,2021-02-15 14:29:38,#vegetarian
"RT @RowdyGirlRanch: Which vegan myth did you dispel first when you stopped eating animals and their secretions?
Please vote &amp; comment!
#Veg…",0,14,2021-02-15 14:29:12,#vegetarian
"RT @VegAvenger: ""We’re all brainwashed from the moment we’re born that all the cows are happy and the pigs are happy and everybody’s so hap…",0,8,2021-02-15 14:27:01,#vegetarian
"""We’re all brainwashed from the moment we’re born that all the cows are happy and the pigs are happy and everybody’… https://t.co/QfxWBbZSDz",14,8,2021-02-15 14:25:17,#vegetarian
"RT @AEtherZcythe: Made my favorite, raw, ""power bowl"" for lunch.  In addition to all the usual suspects, I added Chinese Five Spice and it…",0,1,2021-02-15 14:20:05,#vegetarian
@dipeshdutt Ignorance is bliss in this case! #vegetarian,1,0,2021-02-15 14:16:29,#vegetarian
"Which vegan myth did you dispel first when you stopped eating animals and their secretions?
Please vote &amp; comment!… https://t.co/ZRBEXIEJ5e",35,14,2021-02-15 14:10:02,#vegetarian
5 New Vegan Nut Cheese Recipes - https://t.co/pEY5jTS98Q  - #vegan #health #HealthyLiving  #crueltyfree #vegetarian… https://t.co/yapSxr3eOz,5,2,2021-02-15 14:07:56,#vegetarian
"RT @honeydogfarm: One of our favorite #pasta ingredients is GARLIC! Try out the Wolfgang Puck recipe via @foodnetwork

#garlic #italian #pa…",0,1,2021-02-15 14:07:04,#vegetarian
RT @RumkiSpoon: Are you looking for someting #quick but utterly #delicious &amp; attractive for your partner on this #valentinesday? Try this a…,0,11,2021-02-15 14:02:10,#vegetarian
"One of our favorite #pasta ingredients is GARLIC! Try out the Wolfgang Puck recipe via @foodnetwork

#garlic… https://t.co/K6UJyohCaT",0,1,2021-02-15 14:01:43,#vegetarian
RT @kavitaashok1969: Who says #vegetarian is not strong ? #satvik #satvikbhojan #BestWayOfLiving #vegan #veggies #VEGETABLES #organic https…,0,3,2021-02-15 14:00:01,#vegetarian
RT @SHamm30299378: A LOT has changed in my life in 2 years not just spiritually and politically but also in the way I take care of my body.…,0,1,2021-02-15 13:58:28,#vegetarian
"RT @TOSSD: MONDAY: 15/02/2021
CALL &amp; COLLECT - Dial 018291607
.
.
.
#tossd #lunchdublin #noodles #salad #ramen #lunch #chqdublin #reopen #r…",0,1,2021-02-15 13:56:35,#vegetarian
"RT @LOUDERdesigns: STOP!! eating animals 😌🌱

Thank you to @k_intheam for letting us use your picture 🥰

#vegan #vegetarian #art https://t.c…",0,2,2021-02-15 13:48:58,#vegetarian
"RT @TheBrickOven3: Happy President's Day from The Brick Oven!

#brickoven #charlottesville #cvillefoodie #restaurants #pizza #smccville #cv…",0,1,2021-02-15 13:45:01,#vegetarian
"RT @LOUDERdesigns: STOP!! eating animals 😌🌱

Thank you to @k_intheam for letting us use your picture 🥰

#vegan #vegetarian #art https://t.c…",0,2,2021-02-15 13:44:45,#vegetarian
A LOT has changed in my life in 2 years not just spiritually and politically but also in the way I take care of my… https://t.co/Hr6dEs5u5q,3,1,2021-02-15 13:43:59,#vegetarian
"RT @JerryHicksUnite: Try Quorn or soya from now on eh?! #Quorn #soya #vegetarian #Veganism 
A piglet with its whole life in front of it
htt…",0,5,2021-02-15 13:38:09,#vegetarian
"Happy President's Day from The Brick Oven!

#brickoven #charlottesville #cvillefoodie #restaurants #pizza… https://t.co/cxYuWANyHc",0,1,2021-02-15 13:34:53,#vegetarian
"RT @JerryHicksUnite: Try Quorn or soya from now on eh?! #Quorn #soya #vegetarian #Veganism 
A piglet with its whole life in front of it
htt…",0,5,2021-02-15 13:34:37,#vegetarian
"Try Quorn or soya from now on eh?! #Quorn #soya #vegetarian #Veganism 
A piglet with its whole life in front of it
https://t.co/N2Ix9vZlwL",12,5,2021-02-15 13:30:10,#vegetarian
Nettle Root (Urtica dioica L.) #nettleroot #urticadioica #commonnettle #stingingnettle #nettleleaf #nettle #stinger… https://t.co/zxKueZ2ElB,0,0,2021-02-15 13:30:06,#vegetarian
@airaaa_e wis mare healthy living nako. #Vegetarian,0,0,2021-02-15 13:27:35,#vegetarian
"STOP!! eating animals 😌🌱

Thank you to @k_intheam for letting us use your picture 🥰

#vegan #vegetarian #art https://t.co/e99QPoTvfv",5,2,2021-02-15 13:11:50,#vegetarian
"""If we reduced global #meat #consumption by 50% and replaced these calories through a #vegetarian diet, we would mo… https://t.co/zmPAILZ8nQ",0,0,2021-02-15 13:10:16,#vegetarian
RT @LifestyleSoln: My Mom's vegetarian spaghetti recipe is not your traditional spaghetti recipe using red sauce and meat. It's laden with…,0,1,2021-02-15 13:05:22,#vegetarian
"The aroma that makes your taste buds flow to the tip of your tongue. 

#Alishaan #BasmatiRice #Rice #Ricecooking… https://t.co/UbMChpwgy4",0,0,2021-02-15 12:49:35,#vegetarian
"Mondays made magnificent with our stunning variety of Chaats!  

Find a Kamat near you: https://t.co/bXk585aXYP… https://t.co/kKGGVQ903d",0,0,2021-02-15 12:45:27,#vegetarian
Thank you @momentofjoy.vegan #keto #vegan #vegetarian #tryingdifferentstuff #tryingtobehealthy #chaosfit… https://t.co/kB1LFP80DH,0,0,2021-02-15 12:29:59,#vegetarian
"Ital...Bell peppers 🫑 with feta,olives,parsley,gherkins,tomatoes &amp; pasta dish. #veganfood #vegetarian #Ital 📿 https://t.co/dGkM0lCbIg",0,0,2021-02-15 12:26:57,#vegetarian
"Order Online: https://t.co/iQD02oCkAN
Open: 9am-5:30pm

#dineinseating #Curbside #Takeout #onlineordering… https://t.co/4Ngs1IY6qY",0,0,2021-02-15 12:15:51,#vegetarian
"Food post topics :

#FoodAllergies

#Vegan

#Vegetarian",0,0,2021-02-15 12:13:54,#vegetarian
"RT @me1stVegan2nd: That poor baby in the kill line did no harm.
She didn't care if she was grass fed, slaughtered &amp; eaten close to her home…",0,88,2021-02-15 12:12:57,#vegetarian
"Get Rs 50 off on EAT SO WHAT! THE POWER OF VEGETARIANISM
https://t.co/XtxxTbGmyr #plantbased #bestseller #healthy… https://t.co/6GvMn2hSxe",1,2,2021-02-15 12:12:02,#vegetarian
"RT @Animal_Posting: The wolf also shall dwell with the lamb, and the leopard shall lie down with the kid; and the calf and the young lion a…",0,1,2021-02-15 12:09:32,#vegetarian
"The wolf also shall dwell with the lamb, and the leopard shall lie down with the kid; and the calf and the young li… https://t.co/o4GyC3V9tM",1,1,2021-02-15 12:09:30,#vegetarian
"RT @SOSmeditate: #RecipeOfTheDay #ROTD
To welcome February (the month of love!), why not share a slice of love with this Chocolate Cake?
❤️…",0,7,2021-02-15 12:03:38,#vegetarian
"Hearty Vegetable Ragout Winter #Recipe!

https://t.co/mbyxgKrYLA

#nofuss
#recipes
#foodblog 
#recipesharing… https://t.co/NchZBsJLY7",0,0,2021-02-15 12:00:01,#vegetarian
RT @SOSmeditate: Looking for an easy #recipe for #NationalPizzaDay? How about a topping of greens and veggies to make it a #healthy #PizzaD…,0,6,2021-02-15 11:52:08,#vegetarian
"Getting ready to eat this weekends food - Confit de Bœuf and Lentil stuffed Tomato Farcies

 #reheat #takeaway… https://t.co/PjF1w39Lft",0,0,2021-02-15 11:41:00,#vegetarian
"RT @Sostraveluk: We chose the #vegetarian #love 💗 feast from @KhaikhaiNcl, it came beautifully boxed with #rose 🌹 petals to sprinkle on the…",0,7,2021-02-15 11:40:04,#vegetarian
"8. Helps with the digestive system
9. Prevents asthma
10. Improves the nervous system

And much more!
#JuiceJuice #Vegetarian #BlackTwitter",1,0,2021-02-15 11:32:49,#vegetarian
